Table name M3;Table name User;Column name M3;Column name M3
CSFDEF;Output definition                         (SF);SPGRCO;Field selection
CSFDEF;Output definition                         (SF);SPHOLD;Field selection
CSFDEF;Output definition                         (SF);SPLAYC;Alpha field 1 positions
CSFDEF;Output definition                         (SF);SPMARI;Alpha field 1 positions
CSFDEF;Output definition                         (SF);SPNOTE;Field selection
CSFDEF;Output definition                         (SF);SPOUTP;Field selection
CSFDEF;Output definition                         (SF);SPPAFD;Field selection
CSFDEF;Output definition                         (SF);SPPORT;Field selection
CSFDEF;Output definition                         (SF);SPPRTP;Field selection
CSFDEF;Output definition                         (SF);SPSAVE;Field selection
CSFDEF;Output definition                         (SF);SPSUBJ;Field selection
CSFDEF;Output definition                         (SF);SPSVRA;Field selection
CSFDEF;Output definition                         (SF);SPTFNO;Field selection
CSFDEF;Output definition                         (SF);SPTFT1;Field selection
CSFDEF;Output definition                         (SF);SPTOMA;Field selection
CSFDEF;Output definition                         (SF);SPTRAY;Field selection
CSFDEF;Output definition                         (SF);SPUDTA;Field selection
CSFDEF;Output definition                         (SF);SPUPDJ;Field selection
CSFDEF;Output definition                         (SF);SFCONO;Company
CSFDEF;Output definition                         (SF);SFDIVI;Division
CSFDEF;Output definition                         (SF);SFPRTF;Printer file
CSFDEF;Output definition                         (SF);SFDEVD;Workstation
CSFDEF;Output definition                         (SF);SFUSID;User
CSFDEF;Output definition                         (SF);SFMEDC;Media
CSFDEF;Output definition                         (SF);SFSEQN;Sequence number
CSFDEF;Output definition                         (SF);SFFMTP;Form
CSFDEF;Output definition                         (SF);SFCOPY;Number of copies
CSFDEF;Output definition                         (SF);SFOUTP;Priority
CSFDEF;Output definition                         (SF);SFUDTA;User data
CSFDEF;Output definition                         (SF);SFTFNO;Facsimile transmission number
CSFDEF;Output definition                         (SF);SFTFT1;Fax text 1
CSFDEF;Output definition                         (SF);SFFLRN;Folder name
CSFDEF;Output definition                         (SF);SFGNNM;Generic name method
CSFDEF;Output definition                         (SF);SFPAFD;File path
CSFDEF;Output definition                         (SF);SFFSUX;File suffix
CSFDEF;Output definition                         (SF);SFDEV;Printer
CSFDEF;Output definition                         (SF);SFFOVR;Overlay front page name
CSFDEF;Output definition                         (SF);SFDRWR;Tray
CSFDEF;Output definition                         (SF);SFBINX;Bin
CSFDEF;Output definition                         (SF);SFTRAY;Tray
CSFDEF;Output definition                         (SF);SFTOMA;To email address
CSFDEF;Output definition                         (SF);SFFRMA;From email address
CSFDEF;Output definition                         (SF);SFCCMA;Copy to email address
CSFDEF;Output definition                         (SF);SFFAXT;Send time - fax
CSFDEF;Output definition                         (SF);SFSUBJ;Subject
CSFDEF;Output definition                         (SF);SFNOTE;Note
CSFDEF;Output definition                         (SF);SFMARI;Market identification
CSFDEF;Output definition                         (SF);SFLAYC;Layout
CSFDEF;Output definition                         (SF);SFRGDT;Entry date
CSFDEF;Output definition                         (SF);SFRGTM;Entry time
CSFDEF;Output definition                         (SF);SFLMDT;Change date
CSFDEF;Output definition                         (SF);SFCHNO;Change number
CSFDEF;Output definition                         (SF);SFCHID;Changed by
CSFDEF;Output definition                         (SF);SFARCH;Archive
CSFDEF;Output definition                         (SF);SFFIET;File type
CSFDEF;Output definition                         (SF);SFUPDJ;Update values
CSFDEF;Output definition                         (SF);SFEMBT;Email template
CSFDEF;Output definition                         (SF);SFPRTP;Interface
CSFDEF;Output definition                         (SF);SFEMGR;Email group
CSFDEF;Output definition                         (SF);SFFILM;File name method
CSFDEF;Output definition                         (SF);SFFNAM;File name
CSFDEF;Output definition                         (SF);SFGRCO;Group content
CSLGHN;Language Handling;JLCONO;Company
CSLGHN;Language Handling;JLDTID;Data identity
CSLGHN;Language Handling;JLLNCD;Language
CSLGHN;Language Handling;JLTX60;Text
CSLGHN;Language Handling;JLTX15;Name
CSLGHN;Language Handling;JLFILE;Table
CSLGHN;Language Handling;JLFLDI;Field
CSLGHN;Language Handling;JLRGDT;Entry date
CSLGHN;Language Handling;JLRGTM;Entry time
CSLGHN;Language Handling;JLLMDT;Change date
CSLGHN;Language Handling;JLCHNO;Change number
CSLGHN;Language Handling;JLCHID;Changed by
CSUDIV;Supplier local exceptions;IIAUTV;Auto verified
CSUDIV;Supplier local exceptions;IISCIP;Supplier rebate claim invoice permitted
CSUDIV;Supplier local exceptions;IISCIR;Claim inv setting ID - sup reb on purch
CSUDIV;Supplier local exceptions;IISRAM;Supplier rebate agreement model
CSUDIV;Supplier local exceptions;IICONO;Company
CSUDIV;Supplier local exceptions;IIDIVI;Division
CSUDIV;Supplier local exceptions;IISUNO;Supplier
CSUDIV;Supplier local exceptions;IICUCD;Currency
CSUDIV;Supplier local exceptions;IICRTP;Exchange rate type
CSUDIV;Supplier local exceptions;IIVTCD;VAT code
CSUDIV;Supplier local exceptions;IITXAP;Tax applicable
CSUDIV;Supplier local exceptions;IIDCSM;Discount calculation method
CSUDIV;Supplier local exceptions;IITEPY;Payment terms
CSUDIV;Supplier local exceptions;IIPYME;Payment method - accounts payable
CSUDIV;Supplier local exceptions;IITECD;Cash discount term
CSUDIV;Supplier local exceptions;IIPACD;Payment priority
CSUDIV;Supplier local exceptions;IIREGR;Invoice accounting template
CSUDIV;Supplier local exceptions;IIPTDY;Tolerance - payment
CSUDIV;Supplier local exceptions;IISERS;Service code
CSUDIV;Supplier local exceptions;IITDCD;Trade code
CSUDIV;Supplier local exceptions;IISBPE;Self-billing permitted
CSUDIV;Supplier local exceptions;IIRGDT;Entry date
CSUDIV;Supplier local exceptions;IIRGTM;Entry time
CSUDIV;Supplier local exceptions;IILMDT;Change date
CSUDIV;Supplier local exceptions;IICHNO;Change number
CSUDIV;Supplier local exceptions;IICHID;Changed by
CSUDIV;Supplier local exceptions;IICINP;Claim invoice permitted
CSUDIV;Supplier local exceptions;IISCIS;Rebate claim invoice setting ID
CSUDIV;Supplier local exceptions;IILMTS;Timestamp
CSYCAL;System calendar;CDCONO;Company
CSYCAL;System calendar;CDDIVI;Division
CSYCAL;System calendar;CDYMD8;Date YYYYMMDD
CSYCAL;System calendar;CDUDF8;Date user defined 8
CSYCAL;System calendar;CDYMD6;Date YYMMDD
CSYCAL;System calendar;CDUDF6;Date user-defined 6
CSYCAL;System calendar;CDDMY6;Date DDMMYY
CSYCAL;System calendar;CDMDY6;Date MMDDYY
CSYCAL;System calendar;CDYWD5;Date YYWWD
CSYCAL;System calendar;CDCDNO;Day number YYYYNNN
CSYCAL;System calendar;CDWDNO;Working day serial number
CSYCAL;System calendar;CDBDNO;Banking day serial number
CSYCAL;System calendar;CDYDNO;Day number YYYYNNN
CSYCAL;System calendar;CDWDPC;General capacity
CSYCAL;System calendar;CDBDAY;Banking day
CSYCAL;System calendar;CDBDAD;Adjustment days payment day
CSYCAL;System calendar;CDDUAD;Adjustment days due date
CSYCAL;System calendar;CDCYP1;Period type 1
CSYCAL;System calendar;CDCYP2;Period type 2
CSYCAL;System calendar;CDCYP3;Period type 3
CSYCAL;System calendar;CDCYP4;Period type 4
CSYCAL;System calendar;CDCYP5;Period type 5
CSYCAL;System calendar;CDGDAY;Goods receiving day
CSYCAL;System calendar;CDGDNO;Goods receiving day serial number
CSYCAL;System calendar;CDDDAY;Goods receiving day
CSYCAL;System calendar;CDDDNO;Goods receiving day serial number
CSYCAL;System calendar;CDPODY;Production day
CSYCAL;System calendar;CDLMTS;Timestamp
CSYCAL;System calendar;CDADAE;Active date
CSYDME;Standard document/Media;DMCONO;Company
CSYDME;Standard document/Media;DMDONR;Document number
CSYDME;Standard document/Media;DMDOVA;Document variant
CSYDME;Standard document/Media;DMMEDC;Media
CSYDME;Standard document/Media;DMDESC;Name
CSYDME;Standard document/Media;DMRGDT;Entry date
CSYDME;Standard document/Media;DMRGTM;Entry time
CSYDME;Standard document/Media;DMLMDT;Change date
CSYDME;Standard document/Media;DMCHNO;Change number
CSYDME;Standard document/Media;DMCHID;Changed by
CSYDPM;Document/Partner/Media;CGCONO;Company
CSYDPM;Document/Partner/Media;CGDIVI;Division
CSYDPM;Document/Partner/Media;CGDONR;Document number
CSYDPM;Document/Partner/Media;CGDOVA;Document variant
CSYDPM;Document/Partner/Media;CGMEPF;Media profile
CSYDPM;Document/Partner/Media;CGPRF1;Document/media controlling object 1
CSYDPM;Document/Partner/Media;CGPRF2;Document/media control object 2
CSYDPM;Document/Partner/Media;CGMEDC;Media
CSYDPM;Document/Partner/Media;CGSEQN;Sequence number
CSYDPM;Document/Partner/Media;CGSIID;Service identity
CSYDPM;Document/Partner/Media;CGMVIF;Interface - media
CSYDPM;Document/Partner/Media;CGMETY;Media category
CSYDPM;Document/Partner/Media;CGFMTP;Form
CSYDPM;Document/Partner/Media;CGCOPY;Number of copies
CSYDPM;Document/Partner/Media;CGOUTP;Priority
CSYDPM;Document/Partner/Media;CGUDTA;User data
CSYDPM;Document/Partner/Media;CGTFNO;Facsimile transmission number
CSYDPM;Document/Partner/Media;CGTFT1;Fax text 1
CSYDPM;Document/Partner/Media;CGFLRN;Folder name
CSYDPM;Document/Partner/Media;CGPAFD;File path
CSYDPM;Document/Partner/Media;CGFSUX;File suffix
CSYDPM;Document/Partner/Media;CGGNNM;Generic name method
CSYDPM;Document/Partner/Media;CGDEV;Printer
CSYDPM;Document/Partner/Media;CGFOVR;Overlay front page name
CSYDPM;Document/Partner/Media;CGDRWR;Tray
CSYDPM;Document/Partner/Media;CGBINX;Bin
CSYDPM;Document/Partner/Media;CGTOMA;To email address
CSYDPM;Document/Partner/Media;CGFRMA;From email address
CSYDPM;Document/Partner/Media;CGCCMA;Copy to email address
CSYDPM;Document/Partner/Media;CGFAXT;Send time - fax
CSYDPM;Document/Partner/Media;CGSUBJ;Subject
CSYDPM;Document/Partner/Media;CGNOTE;Note
CSYDPM;Document/Partner/Media;CGCPPL;Copy
CSYDPM;Document/Partner/Media;CGLSID;User
CSYDPM;Document/Partner/Media;CGLSAD;Address
CSYDPM;Document/Partner/Media;CGTEME;Test flag
CSYDPM;Document/Partner/Media;CGE065;Message type
CSYDPM;Document/Partner/Media;CGUSGR;Group profile
CSYDPM;Document/Partner/Media;CGSRD1;Sender reference data 1
CSYDPM;Document/Partner/Media;CGSRD2;Sender reference data 2
CSYDPM;Document/Partner/Media;CGSRD3;Sender reference data 3
CSYDPM;Document/Partner/Media;CGSRI1;Sender reference identity 1
CSYDPM;Document/Partner/Media;CGSRI2;Sender reference identity 2
CSYDPM;Document/Partner/Media;CGSRI3;Sender reference identity 3
CSYDPM;Document/Partner/Media;CGRRD1;Receiver reference data 1
CSYDPM;Document/Partner/Media;CGRRD2;Receiver reference data 2
CSYDPM;Document/Partner/Media;CGRRD3;Receiver reference data 3
CSYDPM;Document/Partner/Media;CGRRI1;Receiver reference identity 1
CSYDPM;Document/Partner/Media;CGRRI2;Receiver reference identity 2
CSYDPM;Document/Partner/Media;CGRRI3;Receiver reference identity 3
CSYDPM;Document/Partner/Media;CGPRTF;Printer file
CSYDPM;Document/Partner/Media;CGTRAY;Tray
CSYDPM;Document/Partner/Media;CGLAYC;Layout
CSYDPM;Document/Partner/Media;CGMARI;Market identification
CSYDPM;Document/Partner/Media;CGRGDT;Entry date
CSYDPM;Document/Partner/Media;CGRGTM;Entry time
CSYDPM;Document/Partner/Media;CGLMDT;Change date
CSYDPM;Document/Partner/Media;CGCHNO;Change number
CSYDPM;Document/Partner/Media;CGCHID;Changed by
CSYDPM;Document/Partner/Media;CGARCH;Archive
CSYDPM;Document/Partner/Media;CGCNID;Connector ID
CSYDPM;Document/Partner/Media;CGEVPR;Event priority
CSYDPM;Document/Partner/Media;CGBONM;Business object name
CSYDPM;Document/Partner/Media;CGBOVB;Event verb
CSYDPM;Document/Partner/Media;CGFIET;File type
CSYDPM;Document/Partner/Media;CGEMBT;Email template
CSYDPM;Document/Partner/Media;CGPRTP;Interface
CSYDPM;Document/Partner/Media;CGEMGR;Email group
CSYDPM;Document/Partner/Media;CGFILM;File name method
CSYDPM;Document/Partner/Media;CGFNAM;File name
CSYDPM;Document/Partner/Media;CGGRCO;Group content
CSYECT;EC / Intrastat transaction;CWFRSC;Finance reason code
CSYECT;EC / Intrastat transaction;CWSUPP;Suppress reporting
CSYECT;EC / Intrastat transaction;CWCONO;Company
CSYECT;EC / Intrastat transaction;CWDIVI;Division
CSYECT;EC / Intrastat transaction;CWECTP;Information type
CSYECT;EC / Intrastat transaction;CWREFE;Reference
CSYECT;EC / Intrastat transaction;CWCUSP;Customer/supplier
CSYECT;EC / Intrastat transaction;CWCSNO;Customs statistical number
CSYECT;EC / Intrastat transaction;CWVRNO;VAT registration number
CSYECT;EC / Intrastat transaction;CWTEDL;Delivery terms
CSYECT;EC / Intrastat transaction;CWVRCD;Business type - trade statistics (TST)
CSYECT;EC / Intrastat transaction;CWCSCD;Country
CSYECT;EC / Intrastat transaction;CWSUPL;Supplementary U/M
CSYECT;EC / Intrastat transaction;CWMODL;Delivery method
CSYECT;EC / Intrastat transaction;CWLNCD;Language
CSYECT;EC / Intrastat transaction;CWECAM;Customs value
CSYECT;EC / Intrastat transaction;CWECNW;Net weight
CSYECT;EC / Intrastat transaction;CWORCO;Country of origin
CSYECT;EC / Intrastat transaction;CWEUOR;Country of origin - trade stat (TST)
CSYECT;EC / Intrastat transaction;CWCSPY;Country - payer
CSYECT;EC / Intrastat transaction;CWECQT;Quantity - supplementary U/M
CSYECT;EC / Intrastat transaction;CWSINO;Supplier invoice number
CSYECT;EC / Intrastat transaction;CWSTAT;Status
CSYECT;EC / Intrastat transaction;CWIVDT;Invoice date
CSYECT;EC / Intrastat transaction;CWECF1;User-defined TST field 1
CSYECT;EC / Intrastat transaction;CWECF2;User-defined TST field 2
CSYECT;EC / Intrastat transaction;CWECF3;User-defined TST field 3
CSYECT;EC / Intrastat transaction;CWECF4;User-defined TST field  4
CSYECT;EC / Intrastat transaction;CWECF5;User-defined TST field 5
CSYECT;EC / Intrastat transaction;CWECLC;Labor code - trade statistics (TST)
CSYECT;EC / Intrastat transaction;CWECTT;EU triangular trade
CSYECT;EC / Intrastat transaction;CWECAR;State
CSYECT;EC / Intrastat transaction;CWECCC;Consumption code - trade stat (TST)
CSYECT;EC / Intrastat transaction;CWECDT;Delivery terms - INTRASTAT
CSYECT;EC / Intrastat transaction;CWVRDL;Transport method - trade stat (TST)
CSYECT;EC / Intrastat transaction;CWIISO;Country code ISO
CSYECT;EC / Intrastat transaction;CWVRIN;VAT registration number internal
CSYECT;EC / Intrastat transaction;CWORIG;Origin
CSYECT;EC / Intrastat transaction;CWRROF;Responsible customs authority
CSYECT;EC / Intrastat transaction;CWVRNL;Tax declaration number
CSYECT;EC / Intrastat transaction;CWUNST;Separation number
CSYECT;EC / Intrastat transaction;CWCUAM;Foreign currency amount
CSYECT;EC / Intrastat transaction;CWLOAM;Local currency amount
CSYECT;EC / Intrastat transaction;CWHAFE;Harbor or airport
CSYECT;EC / Intrastat transaction;CWCPRI;Customs procedure - import
CSYECT;EC / Intrastat transaction;CWCPRE;Customs procedure - export
CSYECT;EC / Intrastat transaction;CWPSND;Sender location
CSYECT;EC / Intrastat transaction;CWPRCV;Receiver location
CSYECT;EC / Intrastat transaction;CWLAND;Trade country
CSYECT;EC / Intrastat transaction;CWCOTT;Container used
CSYECT;EC / Intrastat transaction;CWLBED;Delivery terms - EXTRASTAT
CSYECT;EC / Intrastat transaction;CWZOEA;Customs office
CSYECT;EC / Intrastat transaction;CWSTZU;Vehicle country
CSYECT;EC / Intrastat transaction;CWFIRM;Registration number - Extrastat (Extra)
CSYECT;EC / Intrastat transaction;CWARTM;Report type
CSYECT;EC / Intrastat transaction;CWBVRN;Corrected VAT registration number
CSYECT;EC / Intrastat transaction;CWDLDT;Planned delivery date
CSYECT;EC / Intrastat transaction;CWADAB;Adjusted amount
CSYECT;EC / Intrastat transaction;CWPREF;Customs preference
CSYECT;EC / Intrastat transaction;CWYEA4;Year
CSYECT;EC / Intrastat transaction;CWVONO;Voucher number
CSYECT;EC / Intrastat transaction;CWVSER;Voucher number series
CSYECT;EC / Intrastat transaction;CWACDT;Accounting date
CSYECT;EC / Intrastat transaction;CWCODT;Confirmed delivery date
CSYECT;EC / Intrastat transaction;CWIVPR;Invoiced price - PO price unit/Currency
CSYECT;EC / Intrastat transaction;CWTRPR;Inventory accounting price
CSYECT;EC / Intrastat transaction;CWSTTS;Status
CSYECT;EC / Intrastat transaction;CWRPER;Reported period
CSYECT;EC / Intrastat transaction;CWRRLN;Report reference line
CSYECT;EC / Intrastat transaction;CWTTYP;Stock transaction type
CSYECT;EC / Intrastat transaction;CWLOCU;Local currency code
CSYECT;EC / Intrastat transaction;CWECCU;Customs currency code
CSYECT;EC / Intrastat transaction;CWFOCU;Foreign currency code
CSYECT;EC / Intrastat transaction;CWFSVL;Fiscal value
CSYECT;EC / Intrastat transaction;CWFSCU;Fiscal currency code
CSYECT;EC / Intrastat transaction;CWSSVL;Statistic value
CSYECT;EC / Intrastat transaction;CWSSCU;Statistic currency code
CSYECT;EC / Intrastat transaction;CWFSRC;Source file - internal account entries
CSYECT;EC / Intrastat transaction;CWRIDN;Order number
CSYECT;EC / Intrastat transaction;CWRIDL;Order line
CSYECT;EC / Intrastat transaction;CWRIDI;Delivery number
CSYECT;EC / Intrastat transaction;CWWHLO;Warehouse
CSYECT;EC / Intrastat transaction;CWRGDT;Entry date
CSYECT;EC / Intrastat transaction;CWRGTM;Entry time
CSYECT;EC / Intrastat transaction;CWLMDT;Change date
CSYECT;EC / Intrastat transaction;CWCHNO;Change number
CSYECT;EC / Intrastat transaction;CWCHID;Changed by
CSYECT;EC / Intrastat transaction;CWRIDX;Line suffix
CSYECT;EC / Intrastat transaction;CWLMTS;Timestamp
CSYECT;EC / Intrastat transaction;CWVTCD;VAT code
CSYECT;EC / Intrastat transaction;CWBSCD;Base country
CSYECT;EC / Intrastat transaction;CWWHCD;Warehouse country
CSYECT;EC / Intrastat transaction;CWCSAR;Area or state of customer or supplier
CSYECT;EC / Intrastat transaction;CWVICO;Via country
CSYEFR;Fiscal representative;CKCONO;Company
CSYEFR;Fiscal representative;CKDIVI;Division
CSYEFR;Fiscal representative;CKFTCO;From/to country
CSYEFR;Fiscal representative;CKECAR;State
CSYEFR;Fiscal representative;CKBSCD;Base country
CSYEFR;Fiscal representative;CKWHLO;Warehouse
CSYEFR;Fiscal representative;CKVICO;Country
CSYEFR;Fiscal representative;CKFRRU;Fiscal representative rule
CSYEFR;Fiscal representative;CKCUNO;Customer
CSYEFR;Fiscal representative;CKSUNO;Supplier
CSYEFR;Fiscal representative;CKLMTS;Timestamp
CSYEFR;Fiscal representative;CKTXID;Text identity
CSYEFR;Fiscal representative;CKRGDT;Entry date
CSYEFR;Fiscal representative;CKRGTM;Entry time
CSYEFR;Fiscal representative;CKLMDT;Change date
CSYEFR;Fiscal representative;CKCHNO;Change number
CSYEFR;Fiscal representative;CKCHID;Changed by
CSYEFR;Fiscal representative;CKVRNL;Tax declaration number
CSYGTX;General text;CGCONO;Company
CSYGTX;General text;CGDIVI;Division
CSYGTX;General text;CGTXGE;Text identity
CSYGTX;General text;CGSRWR;Search key
CSYGTX;General text;CGTX40;Description
CSYGTX;General text;CGTXID;Text identity
CSYGTX;General text;CGRGDT;Entry date
CSYGTX;General text;CGRGTM;Entry time
CSYGTX;General text;CGLMDT;Change date
CSYGTX;General text;CGCHNO;Change number
CSYGTX;General text;CGCHID;Changed by
CSYGTX;General text;CGLMTS;Timestamp
CSYIBC;Information browser category;CKCNLO;Configurable list origin
CSYIBC;Information browser category;CKPION;Primary index only
CSYIBC;Information browser category;CKUVRS;Update version
CSYIBC;Information browser category;CKCONO;Company
CSYIBC;Information browser category;CKIBCA;Information browser category
CSYIBC;Information browser category;CKTX40;Description
CSYIBC;Information browser category;CKTX15;Name
CSYIBC;Information browser category;CKFILE;Table
CSYIBC;Information browser category;CKMGRP;Field group
CSYIBC;Information browser category;CKSTAT;Status
CSYIBC;Information browser category;CKARLI;Archiving library
CSYIBC;Information browser category;CKAGRG;Aggregation drill-down
CSYIBC;Information browser category;CKOPPG;Option program
CSYIBC;Information browser category;CKLMTS;Timestamp
CSYIBC;Information browser category;CKMXRE;Maximum number of records
CSYIBC;Information browser category;CKTXID;Text identity
CSYIBC;Information browser category;CKRGDT;Entry date
CSYIBC;Information browser category;CKRGTM;Entry time
CSYIBC;Information browser category;CKLMDT;Change date
CSYIBC;Information browser category;CKCHNO;Change number
CSYIBC;Information browser category;CKCHID;Changed by
CSYIBC;Information browser category;CKUBPG;Used by program
CSYIBC;Information browser category;CKSNDU;Single division used
CSYIBC;Information browser category;CKSYGE;System-generated record
CSYIBC;Information browser category;CKAGGU;Enable aggregation drill-down
CSYIBC;Information browser category;CKACGR;Object access group
CSYIBC;Information browser category;CKPRLI;Prevent listing of records
CSYIBC;Information browser category;CKPRTF;Printer file
CSYIBC;Information browser category;CKMSID;Message ID
CSYIBC;Information browser category;CKMSGF;Message file
CSYIBC;Information browser category;CKTBRL;Printer file type
CSYIBC;Information browser category;CKDUCO;Display update panel
CSYIBC;Information browser category;CKCOCO;Configuration component
CSYIBC;Information browser category;CKENSF;Stream files
CSYIBC;Information browser category;CKUGSQ;Global sequence number
CSYIBC;Information browser category;CKBLOC;Lock
CSYIBC;Information browser category;CKENRL;Enable record locking
CSYIBC;Information browser category;CKPFTO;Interface
CSYIBC;Information browser category;CKARCL;Archive control
CSYIBC;Information browser category;CKCPPL;Copy
CSYIBC;Information browser category;CKFIET;File type
CSYKEY;Field group - Fields;CYCONO;Company
CSYKEY;Field group - Fields;CYMGRP;Field group
CSYKEY;Field group - Fields;CYOBJC;Field
CSYKEY;Field group - Fields;CYTX40;Description
CSYKEY;Field group - Fields;CYTX15;Name
CSYKEY;Field group - Fields;CYPFIL;Table
CSYKEY;Field group - Fields;CYFINM;Name
CSYKEY;Field group - Fields;CYFLDB;Field length
CSYKEY;Field group - Fields;CYKYT1;Key type
CSYKEY;Field group - Fields;CYKYT2;Key type
CSYKEY;Field group - Fields;CYKYT3;Key type
CSYKEY;Field group - Fields;CYCONS;Key field
CSYKEY;Field group - Fields;CYKYF1;Key field
CSYKEY;Field group - Fields;CYKYF2;Key field
CSYKEY;Field group - Fields;CYPGNM;Program name
CSYKEY;Field group - Fields;CYFLDI;Field
CSYKEY;Field group - Fields;CYFTYP;File type
CSYKEY;Field group - Fields;CYFFIL;Table
CSYKEY;Field group - Fields;CYMSI5;General word
CSYKEY;Field group - Fields;CYMSID;Message ID
CSYKEY;Field group - Fields;CYOBJ2;Field
CSYKEY;Field group - Fields;CYOBJ3;Field
CSYKEY;Field group - Fields;CYTYPF;Field type
CSYKEY;Field group - Fields;CYRGDT;Entry date
CSYKEY;Field group - Fields;CYRGTM;Entry time
CSYKEY;Field group - Fields;CYLMDT;Change date
CSYKEY;Field group - Fields;CYCHNO;Change number
CSYKEY;Field group - Fields;CYCHID;Changed by
CSYKEY;Field group - Fields;CYLMTS;Timestamp
CSYKEY;Field group - Fields;CYPOBJ;Popular field
CSYKEY;Field group - Fields;CYOPMS;Message ID
CSYKEY;Field group - Fields;CYFLDT;Field type
CSYKEY;Field group - Fields;CYFLDD;Number of digits
CSYKEY;Field group - Fields;CYFLDP;Number of decimal places
CSYKEY;Field group - Fields;CYECDE;Edit code
CSYKEY;Field group - Fields;CYFILG;Filter group
CSYKEY;Field group - Fields;CYFHID;Field help ID
CSYKEY;Field group - Fields;CYFDCA;Field information code
CSYKEY;Field group - Fields;CYDCNY;Debit/credit code used
CSYKEY;Field group - Fields;CYEDFL;Edit field
CSYKEY;Field group - Fields;CYFLDH;Label method
CSYKEY;Field group - Fields;CYOVNM;Overriding name
CSYKEY;Field group - Fields;CYOVMI;Overriding message ID
CSYKEY;Field group - Fields;CYDTID;Data identity
CSYKEY;Field group - Fields;CYMSGF;Message file
CSYKEY;Field group - Fields;CYFLDG;Field security group
CSYKEY;Field group - Fields;CYDTTY;Data type
CSYKEY;Field group - Fields;CYCOCO;Configuration component
CSYKEY;Field group - Fields;CYDIRA;Disable if not relevant active
CSYKEY;Field group - Fields;CYTZCV;Time zone conversion
CSYKEY;Field group - Fields;CYEXFL;Manually added field
CSYLOG;Event Log;ELEVSQ;Sequence number
CSYLOG;Event Log;ELCONO;Company
CSYLOG;Event Log;ELEVNM;Event name
CSYLOG;Event Log;ELEVNR;Event sequence number
CSYLOG;Event Log;ELFLDI;Field
CSYLOG;Event Log;ELEVNO;Event name operation
CSYLOG;Event Log;ELEVPB;Event publisher
CSYLOG;Event Log;ELPK01;Primary key 1
CSYLOG;Event Log;ELPK02;Primary key 2
CSYLOG;Event Log;ELPK03;Primary key 3
CSYLOG;Event Log;ELPK04;Primary key 4
CSYLOG;Event Log;ELPK05;Primary key 5
CSYLOG;Event Log;ELPK06;Primary key 6
CSYLOG;Event Log;ELPK07;Primary key 7
CSYLOG;Event Log;ELPK08;Primary key 8
CSYLOG;Event Log;ELPK09;Primary key 9
CSYLOG;Event Log;ELPK10;Primary key 10
CSYLOG;Event Log;ELPK11;Primary key 11
CSYLOG;Event Log;ELPK12;Primary key 12
CSYLOG;Event Log;ELPK13;Primary key 13
CSYLOG;Event Log;ELPK14;Primary key 14
CSYLOG;Event Log;ELPK15;Primary key 15
CSYLOG;Event Log;ELOV80;Old value
CSYLOG;Event Log;ELNV80;New value
CSYLOG;Event Log;ELUPDT;Date updated
CSYLOG;Event Log;ELDTPR;Date printed
CSYLOG;Event Log;ELUPGM;Updating program
CSYLOG;Event Log;ELSPGM;Start program
CSYLOG;Event Log;ELTXID;Text identity
CSYLOG;Event Log;ELRGDT;Entry date
CSYLOG;Event Log;ELRGTM;Entry time
CSYLOG;Event Log;ELLMDT;Change date
CSYLOG;Event Log;ELCHNO;Change number
CSYLOG;Event Log;ELCHID;Changed by
CSYLOG;Event Log;ELLMTS;Timestamp
CSYLOG;Event Log;ELTMSX;Time suffix
CSYNBI;MUF Invoice number series;C2CONO;Company
CSYNBI;MUF Invoice number series;C2DIVI;Division
CSYNBI;MUF Invoice number series;C2NBID;Number series
CSYNBI;MUF Invoice number series;C2YEA4;Year
CSYNBI;MUF Invoice number series;C2INPX;Invoice prefix
CSYNBI;MUF Invoice number series;C2NBDE;Description number series
CSYNBI;MUF Invoice number series;C2NBLO;Start number
CSYNBI;MUF Invoice number series;C2NBHI;Final number
CSYNBI;MUF Invoice number series;C2NBNR;Last number used
CSYNBI;MUF Invoice number series;C2TXID;Text identity
CSYNBI;MUF Invoice number series;C2RGDT;Entry date
CSYNBI;MUF Invoice number series;C2RGTM;Entry time
CSYNBI;MUF Invoice number series;C2LMDT;Change date
CSYNBI;MUF Invoice number series;C2CHNO;Change number
CSYNBI;MUF Invoice number series;C2CHID;Changed by
CSYNBR;Number series;CNCONO;Company
CSYNBR;Number series;CNDIVI;Division
CSYNBR;Number series;CNNBTY;Number series type
CSYNBR;Number series;CNNBID;Number series
CSYNBR;Number series;CNNBDE;Description number series
CSYNBR;Number series;CNNBLO;Start number
CSYNBR;Number series;CNNBHI;Final number
CSYNBR;Number series;CNNBNR;Last number used
CSYNBR;Number series;CNNBMO;Check digit method
CSYNBR;Number series;CNNBDT;New number series from
CSYNBR;Number series;CNNBNI;New number series
CSYNBR;Number series;CNTXID;Text identity
CSYNBR;Number series;CNRGDT;Entry date
CSYNBR;Number series;CNRGTM;Entry time
CSYNBR;Number series;CNLMDT;Change date
CSYNBR;Number series;CNCHNO;Change number
CSYNBR;Number series;CNCHID;Changed by
CSYNBR;Number series;CNDATC;Current date used
CSYNBR;Number series;CNNBBD;Last number used before current dt used
CSYNBR;Number series;CNDATB;Before current date used
CSYPAR;System parameters;CPCONO;Company
CSYPAR;System parameters;CPDIVI;Division
CSYPAR;System parameters;CPSTCO;Constant value
